Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
913,Chad Beebe\BeebCh00,MIN,26,,14,0,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
914,LeVante Bellamy\BellLe02,DEN,24,,5,0,,,,,,,,,,,0.0,2,2,0,0,0,
915,Francis Bernard\BernFr01,DAL,25,,13,0,,,,,,,,,,,0.0,6,2,4,0,0,
916,Christian Blake\BlakCh00,ATL,24,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,
917,Khari Blasingame\BlasKh00,TEN,24,fb,15,7,,,,,,,,,,,0.0,3,2,1,0,0,
918,Jacob Bobenmoyer\BobeJa00,DEN,23,,16,0,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
919,Miles Boykin\BoykMi00,BAL,24,WR,16,13,,,,,,,,,,,0.0,2,2,0,0,0,
920,Jordan Brailford\BraiJo00,MIN,25,,5,0,,,,,,1,0,1,0,0,0.0,2,2,0,0,1,
921,Pharaoh Brown\BrowPh01,HOU,26,te,13,9,,,,,,,,,,,0.0,2,2,0,0,0,
922,T.J. Brunson\BrunTJ00,NYG,23,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
923,Jonathan Bullard\BullJo00,SEA,27,,6,0,,,,,,,,,,,0.0,8,2,6,0,2,
924,Deante Burton\BurtDe00,DAL,26,,4,0,,,,,,,,,,,0.0,3,2,1,0,0,
925,Chase Claypool\ClayCh01,PIT,22,wr,16,6,,,,,,0,3,1,0,0,0.0,6,2,4,0,0,
926,Tyler Conklin\ConkTy00,MIN,25,te,16,2,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
927,Xavier Crawford\CrawXa00,CHI,25,,3,0,,,,,,,,,,,0.0,4,2,2,0,0,
928,Dominique Dafney\DafnDo00,GNB,23,te,5,2,,,,,,,,,,,0.0,2,2,0,0,0,
929,Darrion Daniels\DaniDa04,SFO,23,,4,0,,,,,,,,,,,0.0,4,2,2,0,0,
930,Marlon Davidson\DaviMa01,ATL,22,,8,0,0,0,0,0,1,,,,,,0.0,8,2,6,0,0,
931,Duke Dawson\DawsDu00,DEN,25,cb,12,1,,,,,,,,,,,0.0,8,2,6,0,0,
932,Khalil Dorsey\DorsKh00,BAL,22,,6,0,,,,,,,,,,,0.0,2,2,0,0,0,
933,Ross Dwelley\DwelRo00,SFO,25,te,16,9,,,,,,,,,,,0.0,2,2,0,0,0,
934,Reid Ferguson\FergRe00,BUF,26,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
935,Mark Fields II\FielMa01,2TM,24,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
936,Royce Freeman\FreeRo00,DEN,24,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
937,Jonathan Garvin\GarvJo00,GNB,21,,8,0,,,,,,,,,,,0.0,5,2,3,0,0,
938,Reggie Gilliam\GillRe00,BUF,23,,14,0,,,,,,1,0,0,0,0,0.0,2,2,0,0,0,
939,Ryan Glasgow\GlasRy00,NOR,27,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
940,Woodrow Hamilton\HamiWo00,CAR,28,,5,0,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
941,Demetrius Harris\HarrDe03,CHI,29,te,15,5,,,,,,1,0,0,0,0,0.0,3,2,1,0,0,
942,Jamycal Hasty\HastJa02,SFO,24,,8,0,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
943,Tae Hayes\HayeTa00,2TM,23,,3,0,,,,,,,,,,,0.0,3,2,1,0,0,
944,Nate Holley\HollNa00,MIA,26,,3,0,,,,,,,,,,,0.0,3,2,1,0,0,
945,Buddy Howell\HoweGr00,HOU,24,,14,0,,,,,,,,,,,0.0,2,2,0,0,0,
946,David Irving\IrviDa00,LVR,27,,2,0,,,,,,,,,,,0.0,4,2,2,0,0,
947,Joe Jackson\JackJo02,CLE,24,,3,0,,,,,,0,0,1,0,0,0.0,5,2,3,0,0,
948,Craig James\JameCr01,PHI,24,,4,0,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
949,Datone Jones\JoneDa03,LVR,30,,1,0,,,,,,,,,,,0.0,2,2,0,0,0,
950,Xavier Jones\JoneXa00,LAR,23,,13,0,,,,,,,,,,,0.0,3,2,1,0,0,
951,Nick Keizer\KeizNi00,KAN,25,,16,3,,,,,,0,1,0,0,0,0.0,4,2,2,0,0,
952,Marcus Kemp\KempMa00,2TM,25,,11,0,,,,,,,,,,,0.0,3,2,1,0,0,
953,Jordan Kunaszyk\KunaJo00,WAS,24,,6,0,,,,,,,,,,,0.0,3,2,1,0,0,
954,Niko Lalos\LaloNi00,NYG,23,,6,0,1,0,0,0,1,0,0,1,0,0,0.0,6,2,4,0,0,
955,Jeremiah Ledbetter\LedbJe00,TAM,26,,3,0,,,,,,,,,,,1.0,3,2,1,1,2,
956,Corey Liuget\LiugCo00,HOU,30,,6,1,,,,,,,,,,,1.0,4,2,2,2,2,
957,P.J. Locke\LockPJ00,DEN,23,,15,0,,,,,,,,,,,0.0,3,2,1,0,0,
958,Mike Love\LoveMi00,BUF,26,,1,0,,,,,,,,,,,0.0,2,2,0,1,0,
959,James Lynch\LyncJa00,MIN,21,,9,0,,,,,,,,,,,1.0,3,2,1,1,1,
960,Jaydon Mickens\MickJa01,TAM,26,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,
961,Bruce Miller\MillBr02,JAX,33,fb,8,5,,,,,,1,0,0,0,0,0.0,2,2,0,0,0,
962,Chris Moore\MoorCh00,BAL,27,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
963,Johnny Mundt\MundJo00,LAR,26,te,16,1,,,,,,,,,,,0.0,3,2,1,0,0,
964,K.J. Osborn\OsboKJ00,MIN,23,,9,0,,,,,,0,2,1,0,0,0.0,3,2,1,0,0,
965,Natrez Patrick\PatrNa00,LAR,23,,13,0,,,,,,,,,,,0.0,3,2,1,0,0,
966,Elijhaa Penny\PennEl00,NYG,27,,14,0,,,,,,,,,,,0.0,7,2,5,0,0,
967,Samaje Perine\PeriSa00,CIN,25,rb,16,1,,,,,,,,,,,0.0,3,2,1,0,0,
968,Senorise Perry\PerrSe00,TEN,29,,7,0,,,,,,,,,,,0.0,3,2,1,0,0,
969,Byron Pringle\PrinBy00,KAN,27,wr,13,3,,,,,,,,,,,0.0,2,2,0,0,0,
970,Kevin Rader\RadeKe00,PIT,25,te,1,1,,,,,,,,,,,0.0,3,2,1,0,0,
971,Wyatt Ray\RayxWy01,TEN,24,de,4,1,,,,,,,,,,,1.0,2,2,0,1,1,
972,Derek Rivers\RiveDe00,2TM,26,,13,0,,,,,,,,,,,1.5,5,2,3,2,4,
973,Deadrin Senat\SenaDe00,ATL,26,,5,0,,,,,,0,0,1,0,0,0.0,4,2,2,0,0,
974,Joey Slye\SlyeJo00,CAR,24,k,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
975,Tanzel Smart\SmarTa00,NYJ,26,,3,0,,,,,,,,,,,0.0,3,2,1,0,0,
976,Keith Smith\SmitKe03,ATL,28,fb,16,7,,,,,,0,0,1,0,0,0.0,8,2,6,0,0,
977,Rashad Smith\SmitRa02,PHI,23,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
978,Saivion Smith\SmitSa02,DAL,23,db,6,1,,,,,,,,,,,0.0,3,2,1,0,0,
979,Tremon Smith\SmitTr04,IND,24,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,
980,Freddie Swain\SwaiFr00,SEA,22,wr,16,1,,,,,,0,0,2,0,0,0.0,2,2,0,0,0,
981,Cordrea Tankersley\TankCo00,MIN,27,,2,1,,,,,,,,,,,0.0,2,2,0,0,0,
982,Teair Tart\TartTe00,TEN,23,dt,7,1,0,0,0,0,1,,,,,,0.0,5,2,3,1,2,
983,Pita Taumoepenu\TaumPi00,ATL,26,,1,0,,,,,,,,,,,0.0,2,2,0,0,0,
984,Malik Taylor\TaylMa01,GNB,25,wr,15,1,,,,,,,,,,,0.0,3,2,1,0,0,
985,Darwin Thompson\ThomDa06,KAN,23,rb,14,1,,,,,,0,2,1,0,0,0.0,2,2,0,0,0,
986,Kevin Toliver\ToliKe00,DEN,25,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
987,Zach Triner\TrinZa00,TAM,29,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
988,Dwayne Washington\WashDw00,NOR,26,,11,0,,,,,,,,,,,0.0,2,2,0,0,0,
989,Jordan Wilkins\WilkJo01,IND,26,,15,0,,,,,,,,,,,0.0,2,2,0,0,0,
990,Jamaal Williams\WillJa06,GNB,25,rb,14,3,,,,,,,,,,,0.0,2,2,0,0,0,
991,Trevor Williams\WillTr05,PHI,27,,2,0,0,0,0,0,1,,,,,,0.0,3,2,1,0,0,
992,James Winchester\WincJa00,KAN,31,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,
993,Robert Windsor\WindRo01,IND,23,,2,0,,,,,,,,,,,0.0,2,2,0,0,0,
994,Billy Winn\WinnBi00,GNB,31,,6,0,0,0,0,0,2,,,,,,0.0,6,2,4,0,0,
995,Tavon Young\YounTa01,BAL,26,,2,0,,,,,,,,,,,0.0,2,2,0,0,0,
996,Olamide Zaccheaus\ZaccOl01,ATL,23,wr,11,2,,,,,,,,,,,0.0,2,2,0,0,0,
997,Andrew Adams\AdamAn00,TAM,28,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
998,Matthew Adams\AdamMa00,IND,25,,9,0,,,,,,,,,,,0.0,2,1,1,0,0,
999,Freedom Akinmoladun\AkinFr01,CIN,24,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1000,Bryan Anger\AngeBr00,HOU,32,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1001,Eli Ankou\AnkoEl00,DAL,26,,7,0,,,,,,,,,,,0.0,5,1,4,0,0,
1002,Geno Atkins\AtkiGe99,CIN,32,,8,0,,,,,,,,,,,0.0,1,1,0,0,1,
1003,Joe Bachie\BachJo01,PHI,22,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1004,Jake Bailey*+\BailJa00,NWE,23,p,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1005,Markus Bailey\BailMa01,CIN,23,,11,0,0,0,0,0,1,,,,,,0.0,1,1,0,0,0,
1006,Kenjon Barner\BarnKe00,TAM,31,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1007,Tyler Bass\BassTy00,BUF,23,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1008,Rashod Berry\BerrRa01,NWE,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1009,Joel Bitonio*\BitoJo00,CLE,29,LG,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1010,C.J. Board\BoarC.00,NYG,27,wr,14,4,,,,,,,,,,,0.0,2,1,1,0,0,
1011,Corey Bojorquez\BojoCo00,BUF,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1012,Reggie Bonnafon\BonnRe00,CAR,24,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1013,Devontae Booker\BookDe00,LVR,28,rb,16,1,,,,,,0,1,1,0,0,0.0,2,1,1,0,0,
1014,Matt Breida\BreiMa00,MIA,25,rb,12,1,,,,,,0,2,1,0,0,0.0,2,1,1,0,0,
1015,Antoine Brooks Jr.\BrooAn00,PIT,22,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1016,Andrew Brown\BrowAn05,2TM,25,,7,0,,,,,,,,,,,1.0,3,1,2,1,1,
1017,Malcolm Brown\BrowMa03,LAR,27,,16,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1018,Noah Brown\BrowNo00,DAL,24,wr,16,1,,,,,,,,,,,0.0,2,1,1,0,0,
1019,Brandin Bryant\BryaBr00,BUF,27,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1020,Michael Burton\BurtMi00,NOR,28,fb,15,4,,,,,,,,,,,0.0,1,1,0,0,0,
1021,Trey Burton\BurtTr01,IND,29,te,13,4,,,,,,,,,,,0.0,2,1,1,0,0,
1022,Harrison Butker\ButkHa00,KAN,25,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1023,Jake Butt\ButtJa00,DEN,25,,5,1,,,,,,,,,,,0.0,1,1,0,0,0,
1024,Marquez Callaway\CallMa01,NOR,22,wr,11,3,,,,,,0,0,2,0,0,0.0,1,1,0,0,0,
1025,Kameron Canaday\CanaKa00,PIT,27,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1026,Brandon Carr\CarrBr99,DAL,34,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1027,Quintez Cephus\CephQu00,DET,22,wr,13,2,,,,,,,,,,,0.0,1,1,0,0,0,
1028,Sean Chandler\ChanSe00,NYG,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1029,Anthony Chesley\ChesAn00,HOU,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1030,Cole Christiansen\ChriCo00,LAC,23,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1031,Jack Cichy\CichJa00,TAM,25,,6,0,,,,,,,,,,,0.0,2,1,1,0,0,
1032,Tyrie Cleveland\ClevTy00,DEN,23,,10,0,,,,,,,,,,,0.0,2,1,1,0,0,
1033,Kameron Cline\ClinKa00,IND,22,,1,0,,,,,,,,,,,0.0,2,1,1,0,0,
1034,Omari Cobb\CobbOm00,KAN,23,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1035,Matt Cole\ColeMa03,SFO,24,,1,0,,,,,,,,,,,0.0,2,1,1,0,0,
1036,Tevin Coleman\ColeTe01,SFO,27,rb,8,1,,,,,,,,,,,0.0,1,1,0,0,0,
1037,Logan Cooke\CookLo00,JAX,25,p,14,0,,,,,,,,,,,0.0,1,1,0,0,0,
1038,Marquise Copeland\CopeMa01,LAR,23,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1039,Bryan Cox Jr.\CoxxBr01,BUF,26,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1040,Jeremy Cox\CoxxJe00,DEN,24,rb,7,1,,,,,,,,,,,0.0,3,1,2,0,0,
1041,Morgan Cox*+\CoxxMo00,BAL,34,,15,0,,,,,,,,,,,0.0,2,1,1,0,0,
1042,River Cracraft\CracRi00,SFO,26,wr,9,1,,,,,,,,,,,0.0,1,1,0,0,0,
1043,Ken Crawley\CrawKe02,NOR,27,,6,0,1,-1,0,-1,1,0,1,1,0,0,0.0,1,1,0,0,0,
1044,Mason Crosby\CrosMa20,GNB,36,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1045,Austin Cutting\CuttAu00,MIN,24,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1046,Johnathan Cyprien\CyprJo00,SFO,30,,4,0,,,,,,1,0,0,0,0,0.0,2,1,1,0,0,
1047,DeeJay Dallas\DallDe00,SEA,22,rb,12,2,,,,,,,,,,,0.0,2,1,1,0,0,
1048,Darrell Daniels\DaniDa02,ARI,26,te,12,8,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1049,Khalil Davis\DaviKh00,TAM,24,,2,0,,,,,,,,,,,0.0,2,1,1,0,2,
1050,Noah Dawkins\DawkNo00,NYJ,23,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1051,Sheldon Day\DayxSh00,IND,26,,4,0,0,0,0,0,1,,,,,,0.0,2,1,1,0,0,
1052,Andrew DePaola\DePaAn00,MIN,33,,7,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1053,Seth Devalve\DevaSe00,ARI,27,,4,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1054,Michael Dickson\DickMi00,SEA,24,p,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1055,Michael Dogbe\DogbMi00,ARI,24,,3,0,,,,,,,,,,,1.0,1,1,0,1,1,
1056,Jamil Douglas\DougJa00,TEN,28,,14,0,,,,,,0,1,0,-20,0,0.0,1,1,0,0,0,
1057,Rico Dowdle\DowdRi01,DAL,22,,15,0,,,,,,,,,,,0.0,4,1,3,0,0,
1058,Jake Elliott\ElliJa03,PHI,25,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1059,Kyle Emanuel\EmanKy00,2TM,29,,8,0,,,,,,,,,,,0.0,3,1,2,0,0,
1060,Darrynton Evans\EvanDa02,TEN,22,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1061,Blake Ferguson\FergBl00,MIA,23,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1062,Kai Forbath\ForbKa00,LAR,33,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1063,Dee Ford\FordDe00,SFO,29,,1,0,,,,,,,,,,,0.0,3,1,2,0,0,
1064,D.J. Foster\FostD.01,ARI,27,,10,0,,,,,,,,,,,0.0,3,1,2,0,0,
1065,Bennie Fowler\FowlBe00,NOR,29,,5,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1066,Jack Fox*\FoxxJa01,DET,24,p,16,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1067,Trevis Gipson\GipsTr00,CHI,23,,7,0,,,,,,,,,,,0.0,5,1,4,0,3,
1068,Stephen Gostkowski\GostSt20,TEN,36,k,15,0,,,,,,,,,,,0.0,1,1,0,0,0,
1069,Jaeden Graham\GrahJa01,ATL,25,,16,0,,,,,,,,,,,0.0,3,1,2,0,0,
1070,Jalen Guyton\GuytJa01,LAC,23,wr,16,9,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1071,Marvin Hall\HallMa02,2TM,27,,12,6,,,,,,,,,,,0.0,1,1,0,0,0,
1072,Clark Harris\HarrCl20,CIN,36,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1073,Demone Harris\HarrDe06,KAN,25,,1,0,,,,,,,,,,,0.0,3,1,2,0,0,
1074,Trent Harris\HarrTr01,NYG,25,olb,4,2,,,,,,,,,,,0.5,5,1,4,0,1,
1075,J.T. Hassell\HassJT00,NYJ,25,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1076,Dontrell Hilliard\HillDo00,2TM,25,,7,0,,,,,,,,,,,0.0,1,1,0,0,0,
1077,KhaDarel Hodge\HodgKh00,CLE,25,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1078,Mack Hollins\HollMa00,MIA,27,wr,16,2,,,,,,0,1,0,0,0,0.0,3,1,2,0,0,
1079,Dustin Hopkins\HopkDu00,WAS,30,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1080,Juju Hughes\HughJu00,LAR,22,,12,0,,,,,,,,,,,0.0,3,1,2,0,0,
1081,Charley Hughlett\HughCh01,CLE,30,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1082,Alec Ingold\IngoAl01,LVR,24,fb,16,4,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1083,Bennett Jackson\JackBe00,NYJ,29,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1084,Justin Jackson\JackJu01,LAC,24,rb,9,4,,,,,,,,,,,0.0,3,1,2,0,0,
1085,Michael Jackson\JackMi01,NWE,23,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1086,Andy Janovich\JanoAn00,CLE,27,fb,14,3,,,,,,,,,,,0.0,3,1,2,0,0,
1087,Marcus Johnson\JohnMa07,IND,26,wr,11,3,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1088,Benito Jones\JoneBe03,MIA,23,,6,0,,,,,,,,,,,0.0,2,1,1,1,0,
1089,Joseph Jones\JoneJo05,DEN,26,,14,0,,,,,,,,,,,0.0,3,1,2,0,0,
1090,Joshua Kelley\KellJo01,LAC,23,,14,0,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1091,Casey Kreiter\KreiCa00,NYG,30,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1092,Patrick Laird\LairPa00,MIA,25,,16,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1093,Devaroe Lawrence\LawrDe02,WAS,28,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1094,Darron Lee\LeexDa00,BUF,26,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1095,Jessie Lemonier\LemoJe00,LAC,23,,6,0,,,,,,,,,,,0.0,2,1,1,0,2,
1096,Rick Lovato\LovaRi00,PHI,28,,16,0,,,,,,,,,,,0.0,6,1,5,0,0,
1097,Dylan Mabin\MabiDy00,2TM,23,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1098,Isaiah Mack\MackIs00,2TM,24,,8,0,,,,,,,,,,,0.0,3,1,2,0,1,
1099,Ross Matiscik\MatiRo00,JAX,24,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1100,Jared Mayden\MaydJa01,SFO,22,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1101,Cole Mazza\MazzCo01,LAC,25,,16,0,,,,,,,,,,,0.0,4,1,3,0,0,
1102,Ray-Ray McCloud\McClRa00,PIT,24,wr,16,2,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1103,Brandon McManus\McMaBr01,DEN,29,k,15,0,,,,,,,,,,,0.0,1,1,0,0,0,
1104,Jordan Miller\MillJo05,ATL,23,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1105,Steven Mitchell\MitcSt02,HOU,26,wr,6,1,,,,,,,,,,,0.0,1,1,0,0,0,
1106,Stanley Morgan Jr.\MorgSt02,CIN,24,,6,0,,,,,,,,,,,0.0,3,1,2,0,0,
1107,Larrell Murchison\MurcLa00,TEN,23,,10,0,,,,,,,,,,,0.0,5,1,4,1,0,
1108,Netane Muti\MutiNe00,DEN,21,g,4,1,,,,,,,,,,,0.0,1,1,0,0,0,
1109,Jason Myers\MyerJa00,SEA,29,k,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1110,Kai Nacua\NacuKa00,SFO,25,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1111,Kyle Nelson\NelsKy00,SFO,34,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1112,Mark Nzeocha\NzeoMa00,SFO,30,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1113,Julian Okwara\OkwaJu00,DET,23,,6,0,,,,,,,,,,,0.0,3,1,2,1,0,
1114,Gunner Olszewski+\OlszGu00,NWE,24,wr,13,2,,,,,,0,1,1,0,0,0.0,2,1,1,0,0,
1115,Joe Ostman\OstmJo00,PHI,25,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1116,Devine Ozigbo\OzigDe01,JAX,24,,8,0,,,,,,,,,,,0.0,2,1,1,0,0,
1117,Taybor Pepper\PeppTa00,SFO,26,,12,0,,,,,,,,,,,0.0,2,1,1,0,0,
1118,Artavis Pierce\PierAr00,CHI,24,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1119,Bradley Pinion\PiniBr00,TAM,26,p,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1120,Tony Pollard\PollTo00,DAL,23,rb,16,2,,,,,,,,,,,0.0,1,1,0,0,0,
1121,Brandon Powell\PoweBr00,ATL,25,,15,1,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1122,Bobby Price\PricBo00,DET,22,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1123,Justin Pugh\PughJu00,ARI,30,LG,15,15,,,,,,,,,,,0.0,1,1,0,0,0,
1124,Damarious Randall\RandDa00,SEA,28,,10,0,,,,,,,,,,,0.0,3,1,2,0,0,
1125,Kalif Raymond\RaymKa00,TEN,26,,15,3,,,,,,,,,,,0.0,2,1,1,0,0,
1126,Joe Reed\ReedJo03,LAC,22,,11,0,,,,,,0,0,1,0,0,0.0,3,1,2,0,0,
1127,Hunter Renfrow\RenfHu00,LVR,25,wr,16,6,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1128,Reggie Robinson II\RobiRe00,DAL,23,,5,0,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1129,Anthony Rush\RushAn00,2TM,24,,5,0,,,,,,,,,,,0.5,5,1,4,0,1,
1130,Jaylen Samuels\SamuJa00,PIT,24,rb,14,1,,,,,,,,,,,0.0,1,1,0,0,0,
1131,Cairo Santos\SantCa01,CHI,29,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1132,Eric Saubert\SaubEr00,JAX,26,,8,4,,,,,,,,,,,0.0,2,1,1,0,0,
1133,Patrick Scales\ScalPa00,CHI,32,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1134,Mason Schreck\SchrMa00,CIN,27,te,14,1,,,,,,,,,,,0.0,1,1,0,0,0,
1135,Anthony Sherman\SherAn00,KAN,32,rb,13,1,,,,,,,,,,,0.0,1,1,0,0,0,
1136,Irv Smith Jr.\SmitIr01,MIN,22,te,13,7,,,,,,,,,,,0.0,1,1,0,0,0,
1137,Vyncint Smith\SmitVy00,NYJ,24,,7,0,,,,,,,,,,,0.0,3,1,2,0,0,
1138,Equanimeous St. Brown\St.BEq00,GNB,24,wr,12,1,,,,,,,,,,,0.0,1,1,0,0,0,
1139,Luke Stocker\StocLu00,ATL,32,TE,16,13,,,,,,,,,,,0.0,2,1,1,0,0,
1140,Jason Strowbridge\StroJa02,MIA,24,,8,0,,,,,,,,,,,0.0,3,1,2,1,0,
1141,Nick Sundberg\SundNi00,WAS,33,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1142,Josh Thomas\ThomJo06,BUF,24,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1143,Mike Thomas\ThomMi04,CIN,26,,14,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1144,Neiko Thorpe\ThorNe00,SEA,30,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1145,Eric Tomlinson\TomlEr01,2TM,28,,7,2,,,,,,,,,,,0.0,1,1,0,0,0,
1146,Drue Tranquill\TranDr00,LAC,25,ilb,1,1,,,,,,,,,,,0.0,1,1,0,0,0,
1147,Adam Trautman\TrauAd00,NOR,23,te,15,6,,,,,,,,,,,0.0,1,1,0,0,0,
1148,Justin Tucker*\TuckJu00,BAL,31,k,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1149,Malik Turner\TurnMa00,DAL,24,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1150,Greg Van Roten\VanRGr00,NYJ,30,RG,13,13,,,,,,,,,,,0.0,1,1,0,0,0,
1151,Dee Virgin\VirgDe00,DET,27,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1152,Reggie Walker\WalkRe01,ARI,24,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1153,Tress Way\WayxTr00,WAS,30,p,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1154,Joe Webb\WebbJo00,NYG,34,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1155,Jon Weeks\WeekJo00,HOU,34,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1156,Chris Westry\WestCh03,DAL,23,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1157,Brandon Williams\WillBr07,NYG,28,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1158,Cedrick Wilson Jr.\WilsCe01,DAL,25,,16,0,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1159,Quincy Wilson\WilsQu01,NYJ,24,cb,3,1,,,,,,,,,,,0.0,1,1,0,1,0,
1160,Charlie Woerner\WoerCh00,SFO,23,,14,0,,,,,,,,,,,0.0,2,1,1,0,0,
1161,Isaiah Wright\WrigIs01,WAS,23,wr,14,6,,,,,,0,3,2,0,0,0.0,2,1,1,0,0,
