Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
675,Joe Thomas\ThomJo04,2TM,30,,7,2,,,,,,,,,,,0.0,13,9,4,0,0,
676,Michael Thomas\ThomMi02,CIN,31,s,8,1,0,0,0,0,1,,,,,,0.0,18,9,9,0,0,
677,Tommy Togiai\TogiTo00,CLE,22,,6,0,0,0,0,0,1,,,,,,0.5,16,9,7,0,1,
678,Payton Turner\TurnPa02,NOR,23,,5,0,,,,,,,,,,,1.0,12,9,3,3,3,
679,Derrek Tuszka\TuszDe00,PIT,25,,15,0,,,,,,1,0,0,0,0,2.0,18,9,9,1,2,
680,Isaac Yiadom\YiadIs00,GNB,25,,16,1,,,,,,,,,,,0.0,10,9,1,0,0,
681,Matthew Adams\AdamMa00,IND,26,,17,0,,,,,,,,,,,0.0,10,8,2,0,0,
682,Blessuan Austin\AustBl00,SEA,25,db,11,1,,,,,,,,,,,0.0,10,8,2,0,0,
683,Josiah Bronson\BronJo01,2TM,24,,7,0,,,,,,,,,,,0.0,12,8,4,1,1,
684,Jonathan Bullard\BullJo00,ATL,28,de,9,4,0,0,0,0,1,,,,,,0.0,21,8,13,0,1,
685,Trenton Cannon\CannTr00,2TM,27,,12,0,,,,,,0,1,0,2,0,0.0,9,8,1,0,0,
686,Keion Crossen\CrosKe00,NYG,25,,16,0,,,,,,1,0,1,0,0,1.0,13,8,5,1,1,
687,A.J. Epenesa\EpenAJ00,BUF,23,,14,0,0,0,0,0,1,,,,,,1.5,14,8,6,2,9,
688,Clelin Ferrell\FerrCl00,LVR,24,,16,0,0,0,0,0,1,,,,,,1.5,14,8,6,1,6,
689,Leki Fotu\FotuLe00,ARI,23,dt,17,3,0,0,0,0,3,1,0,0,0,0,0.0,19,8,11,2,0,
690,Joe Gaziano\GaziJo01,LAC,25,de,14,1,0,0,0,0,1,,,,,,0.0,13,8,5,1,2,
691,Luke Gifford\GiffLu00,DAL,26,,16,0,,,,,,,,,,,0.0,11,8,3,1,0,
692,Ta'Quon Graham\GrahTa00,ATL,23,dt,13,5,,,,,,,,,,,0.0,15,8,7,2,2,
693,T.J. Green\GreeT.00,2TM,26,,7,1,0,0,0,0,1,,,,,,0.0,13,8,5,0,0,
694,Jerry Hughes\HughJe99,BUF,33,DE,17,16,0,0,0,0,3,2,0,0,0,0,2.0,18,8,10,1,7,
695,Jaquan Johnson\JohnJa11,BUF,26,s,17,1,1,25,0,25,1,,,,,,0.0,14,8,6,0,0,
696,Jessie Lemonier\LemoJe00,DET,24,olb,7,2,,,,,,,,,,,1.5,15,8,7,1,3,
697,Josh Metellus\MeteJo00,MIN,23,,16,0,0,0,0,0,1,,,,,,0.0,13,8,5,0,0,
698,Stanley Morgan Jr.\MorgSt02,CIN,25,wr,17,1,,,,,,,,,,,0.0,11,8,3,0,0,
699,Efe Obada\ObadEf00,BUF,29,de,10,1,0,0,0,0,1,,,,,,3.5,12,8,4,3,8,
700,Michael Ojemudia\OjemMi00,DEN,24,cb,2,1,0,0,0,0,2,,,,,,0.0,11,8,3,0,0,
701,Kevin Pierre-Louis\PierKe00,HOU,30,lb,9,1,,,,,,0,0,1,0,0,0.0,10,8,2,0,0,
702,Chris Rumph\RumpCh00,LAC,23,,16,0,,,,,,,,,,,1.0,19,8,11,2,3,
703,Josiah Scott\ScotJo00,PHI,22,,13,0,,,,,,,,,,,1.0,12,8,4,1,1,
704,Jamien Sherwood\SherJa00,NYJ,21,lb,5,4,,,,,,,,,,,0.0,15,8,7,0,0,
705,Julian Stanford\StanJu00,CAR,31,,17,0,,,,,,1,0,0,0,0,0.0,14,8,6,0,0,
706,Grant Stuard\StuaGr00,TAM,23,,17,0,,,,,,1,0,0,0,0,0.0,15,8,7,0,0,
707,Ty Summers\SummTy00,GNB,26,,14,0,,,,,,0,0,1,0,0,0.0,9,8,1,0,0,
708,Danny Trevathan\TrevDa00,CHI,31,lb,5,1,,,,,,,,,,,0.0,19,8,11,1,0,
709,Broderick Washington Jr.\WashBr01,BAL,25,dt,14,2,,,,,,,,,,,1.0,16,8,8,2,3,
710,Montravius Adams\AdamMo00,2TM,26,,10,5,0,0,0,0,2,,,,,,0.0,15,7,8,2,3,
711,Breon Borders\BordBr00,2TM,26,,12,0,0,0,0,0,2,,,,,,0.0,8,7,1,0,0,
712,K.J. Britt\BritKJ00,TAM,23,,17,0,0,0,0,0,1,,,,,,0.0,12,7,5,1,1,
713,Taco Charlton\CharTa00,PIT,27,de,11,1,0,0,0,0,1,,,,,,0.5,18,7,11,0,2,
714,Marqui Christian\ChriMa00,CHI,27,db,17,1,0,0,0,0,1,,,,,,0.0,12,7,5,0,0,
715,Sheldon Day\DayxSh00,CLE,27,dt,7,1,0,0,0,0,2,,,,,,1.0,21,7,14,0,1,
716,Isaiah Dunn\DunnIs00,NYJ,22,db,12,1,0,0,0,0,2,,,,,,0.0,8,7,1,0,0,
717,Jalen Elliott\ElliJa05,DET,23,s,8,1,,,,,,,,,,,0.0,12,7,5,0,0,
718,Justin Ellis\ElliJu01,BAL,31,dt,17,5,,,,,,,,,,,0.0,18,7,11,0,1,
719,Tipa Galeai\GaleTi01,GNB,24,,7,0,,,,,,,,,,,1.0,12,7,5,1,1,
720,Cam Gill\GillCa00,TAM,24,,13,0,,,,,,,,,,,1.5,11,7,4,1,3,
721,Kevin Givens\GiveKe01,SFO,24,,13,0,,,,,,1,0,0,0,0,0.0,17,7,10,1,2,
722,C.J. Goodwin\GoodC.00,DAL,31,,17,0,,,,,,,,,,,0.0,10,7,3,0,0,
723,Demetrius Harris\HarrDe03,ARI,30,te,14,4,,,,,,,,,,,0.0,9,7,2,0,0,
724,Jonathan Harris\HarrJo05,DEN,25,,3,0,,,,,,,,,,,0.0,10,7,3,0,1,
725,Trysten Hill\HillTr00,DAL,23,,6,0,,,,,,,,,,,0.5,11,7,4,0,3,
726,Jalyn Holmes\HolmJa01,NOR,25,de,8,1,0,0,0,0,1,,,,,,0.0,14,7,7,2,0,
727,Malik Jackson\JackMa02,CLE,31,,16,16,0,0,0,0,4,,,,,,0.5,25,7,18,2,7,
728,Josey Jewell\JeweJo00,DEN,27,lb,2,2,0,0,0,0,1,1,0,0,0,0,0.0,8,7,1,2,0,
729,Jamir Jones\JoneJa11,3TM,23,,15,1,,,,,,,,,,,0.0,10,7,3,0,2,
730,Sam Kamara\KamaSa00,CHI,24,,8,0,0,0,0,0,1,,,,,,0.0,10,7,3,1,0,
731,Lerentee McCray\McCrLe01,JAX,31,,12,0,,,,,,,,,,,0.0,11,7,4,1,0,
732,Steve McLendon\McLeSt00,TAM,35,,12,0,1,0,0,0,1,1,0,0,0,0,0.5,11,7,4,1,5,
733,Zech McPhearson\McPhZe00,PHI,23,cb,16,1,0,0,0,0,1,,,,,,0.0,16,7,9,0,0,
734,Ty Montgomery\MontTy01,NOR,28,wr,14,3,,,,,,,,,,,0.0,10,7,3,0,0,
735,A.J. Moore\MoorA.00,HOU,26,,12,0,,,,,,1,0,0,0,0,0.0,9,7,2,0,0,
736,Calvin Munson\MunsCa00,2TM,27,,10,0,,,,,,,,,,,0.0,11,7,4,1,0,
737,Keisean Nixon\NixoKe00,LVR,24,cb,11,1,,,,,,,,,,,0.0,12,7,5,0,1,
738,Robert Nkemdiche\NkemRo00,SEA,27,,9,0,0,0,0,0,1,,,,,,0.0,15,7,8,0,1,
739,Ifeadi Odenigbo\OdenIf00,CLE,27,,9,0,,,,,,0,0,1,0,0,0.0,13,7,6,0,3,
740,Alex Okafor\OkafAl00,KAN,30,,17,0,0,0,0,0,2,1,0,0,0,0,1.5,23,7,16,0,7,
741,Isaiah Oliver\OlivIs00,ATL,25,cb,4,3,0,0,0,0,3,1,0,1,2,0,0.0,11,7,4,0,1,
742,Will Parks\ParkWi01,2TM,27,,4,2,0,0,0,0,1,,,,,,0.0,9,7,2,1,0,
743,Kyle Peko\PekoKy00,TEN,28,dt,8,3,,,,,,1,0,0,0,0,2.0,10,7,3,2,3,
744,John Reid\ReidJo00,SEA,25,cb,11,2,0,0,0,0,2,,,,,,0.0,12,7,5,0,0,
745,Derek Rivers\RiveDe00,HOU,27,de,5,1,,,,,,,,,,,1.0,9,7,2,2,1,
746,Tim Settle\SettTi00,WAS,24,,16,0,,,,,,0,0,1,-7,0,0.0,13,7,6,4,0,
747,Tanner Vallejo\VallTa00,ARI,27,mlb,10,2,0,0,0,0,1,,,,,,0.5,11,7,4,1,1,
748,Nahshon Wright\WrigNa00,DAL,23,cb,13,1,,,,,,0,1,0,0,0,0.0,9,7,2,0,0,
749,Marcus Allen\AlleMa03,PIT,25,lb,16,1,,,,,,,,,,,0.0,13,6,7,0,0,
750,Dicaprio Bootle\BootDi00,KAN,24,,3,0,,,,,,,,,,,0.0,8,6,2,0,0,
751,Cam Brown\BrowCa01,NYG,23,,12,0,,,,,,,,,,,0.0,9,6,3,0,0,
752,Vernon Butler\ButlVe00,BUF,27,dt,10,1,,,,,,,,,,,0.0,11,6,5,0,1,
753,Jason Cabinda\CabiJa00,DET,25,fb,14,4,,,,,,,,,,,0.0,7,6,1,0,0,
754,Anthony Chesley\ChesAn00,IND,25,,9,0,,,,,,0,0,1,0,0,0.0,6,6,0,0,0,
755,DeeJay Dallas\DallDe00,SEA,23,,17,0,,,,,,1,1,1,0,0,0.0,10,6,4,0,0,
756,Nick Dzubnar\DzubNi00,TEN,30,,17,0,,,,,,,,,,,0.0,15,6,9,0,0,
757,Mike Ford\FordMi01,DEN,26,,13,0,,,,,,,,,,,0.0,6,6,0,0,0,
758,Thomas Graham\GrahTh00,CHI,22,db,4,1,0,0,0,0,4,,,,,,0.0,13,6,7,1,0,
759,Porter Gustin\GustPo01,CLE,24,de,6,1,,,,,,0,0,1,-6,0,0.0,9,6,3,0,0,
760,Nate Hairston\HairNa00,DEN,27,cb,16,1,0,0,0,0,4,,,,,,0.0,9,6,3,0,0,
761,Justin Hamilton\HamiJu00,DAL,28,,9,0,,,,,,,,,,,0.0,10,6,4,1,2,
762,Davontae Harris\HarrDa05,2TM,26,,6,1,,,,,,,,,,,0.0,9,6,3,0,0,
763,Penny Hart\HartPe01,SEA,25,,17,0,,,,,,,,,,,0.0,11,6,5,0,0,
764,Michael Hoecht\HoecMi00,LAR,24,dt,17,3,,,,,,,,,,,0.0,7,6,1,0,0,
765,Travis Homer\HomeTr00,SEA,23,,14,0,,,,,,1,0,1,1,0,0.0,11,6,5,0,0,
766,Margus Hunt\HuntMa00,CHI,34,,10,0,,,,,,,,,,,0.0,14,6,8,3,0,
767,Noah Igbinoghene\IgbiNo00,MIA,22,cb,7,1,,,,,,,,,,,0.0,6,6,0,0,0,
768,Justin Jackson\JackJu01,LAC,25,rb,14,2,,,,,,0,1,0,0,0,0.0,7,6,1,0,0,
769,Dre Kirkpatrick\KirkDr00,SFO,32,,6,1,,,,,,,,,,,0.0,7,6,1,1,0,
770,Rashard Lawrence\LawrRa01,ARI,23,dt,11,7,,,,,,,,,,,0.0,11,6,5,0,0,
771,Marquel Lee\LeexMa01,LVR,26,,11,0,,,,,,,,,,,0.0,11,6,5,0,0,
772,Trey Marshall\MarsTr00,LAC,25,db,14,1,,,,,,,,,,,0.0,19,6,13,0,0,
773,Henry Mondeaux\MondHe00,PIT,26,de,15,2,,,,,,0,0,1,0,0,2.0,16,6,10,2,2,
774,Dare Ogunbowale\OgunDa00,JAX,27,rb,17,2,,,,,,,,,,,0.0,7,6,1,0,0,
775,Samaje Perine\PeriSa00,CIN,26,,16,0,,,,,,,,,,,0.0,6,6,0,0,0,
776,Kevin Peterson\PeteKe01,ARI,27,,4,2,,,,,,,,,,,0.0,8,6,2,0,0,
777,Darius Phillips\PhilDa02,CIN,26,,12,0,0,0,0,0,2,0,4,0,0,0,0.0,8,6,2,0,0,
778,Kyle Phillips\PhilKy00,NYJ,24,dt,7,1,,,,,,,,,,,1.0,15,6,9,2,3,
779,Derick Roberson\RobeDe01,TEN,26,,5,0,,,,,,,,,,,1.5,11,6,5,3,4,
780,Darryl Roberts\RobeDa00,WAS,31,cb,6,3,,,,,,,,,,,0.0,12,6,6,0,0,
781,Brennan Scarlett\ScarBr00,MIA,28,lb,13,4,0,0,0,0,1,,,,,,0.0,19,6,13,1,1,
782,Ben Skowronek\SkowBe00,LAR,24,wr,14,1,,,,,,,,,,,0.0,8,6,2,0,0,
783,Teez Tabor\TaboTe00,CHI,26,db,6,1,,,,,,,,,,,0.0,8,6,2,0,0,
784,Jahlani Tavai\TavaJa00,NWE,25,,13,0,,,,,,0,0,1,0,0,0.0,14,6,8,0,0,
785,Kemoko Turay\TuraKe00,IND,26,,13,0,,,,,,0,0,1,0,0,5.5,9,6,3,5,8,
786,Joe Walker\WalkJo01,ARI,29,,12,0,,,,,,,,,,,0.0,11,6,5,1,0,
787,Dwayne Washington\WashDw00,NOR,27,,14,0,,,,,,,,,,,0.0,7,6,1,0,0,
788,Jordan Willis\WillJo09,SFO,26,,10,0,,,,,,1,0,0,0,0,3.0,15,6,9,2,5,
789,Tavon Wilson\WilsTa00,SFO,31,s,8,1,0,0,0,0,1,,,,,,0.0,10,6,4,0,0,
790,Chase Winovich\WinoCh00,NWE,26,,13,0,,,,,,,,,,,0.0,11,6,5,0,1,
791,Charlie Woerner\WoerCh00,SFO,24,te,17,3,,,,,,,,,,,0.0,7,6,1,0,0,
792,Mark Andrews*+\AndrMa00,BAL,26,te,17,9,,,,,,0,1,1,0,0,0.0,6,5,1,0,0,
793,Eli Ankou\AnkoEl00,2TM,27,,6,1,,,,,,,,,,,1.0,12,5,7,1,1,
794,Troy Apke\ApkeTr00,WAS,26,,17,0,,,,,,0,0,1,0,0,0.0,6,5,1,0,0,
795,Marquise Blair\BlaiMa01,SEA,24,,6,0,0,0,0,0,2,,,,,,0.0,9,5,4,1,0,
796,Brady Breeze\BreeBr00,2TM,24,,9,0,,,,,,,,,,,0.0,6,5,1,0,0,
797,Isaiah Buggs\BuggIs00,PIT,25,,10,6,0,0,0,0,1,,,,,,0.0,17,5,12,2,0,
798,Mike Daniels\DaniMi00,CIN,32,,2,1,,,,,,,,,,,0.0,5,5,0,1,0,
799,Corn Elder\EldeCo00,WAS,27,,5,0,0,0,0,0,1,,,,,,0.0,5,5,0,0,0,
800,Deshazor Everett\EverDe01,WAS,29,,14,0,,,,,,,,,,,0.0,10,5,5,0,0,
801,Breiden Fehoko\FehoBr01,LAC,25,nt,8,1,,,,,,,,,,,0.0,13,5,8,0,0,
802,Clayton Fejedelem\FejeCl00,MIA,28,,17,0,,,,,,0,1,0,-1,0,0.0,7,5,2,0,0,
803,Neville Gallimore\GallNe00,DAL,24,dt,5,4,,,,,,,,,,,1.5,13,5,8,3,2,
804,Harrison Hand\HandHa00,MIN,23,,9,0,,,,,,,,,,,0.0,5,5,0,0,0,
805,Justin Hardee\HardJu01,NYJ,27,,16,0,,,,,,,,,,,0.0,12,5,7,0,0,
806,Jamycal Hasty\HastJa02,SFO,25,,11,0,,,,,,0,2,0,0,0,0.0,5,5,0,0,0,
807,KhaDarel Hodge\HodgKh00,DET,26,wr,16,1,,,,,,,,,,,0.0,5,5,0,0,0,
808,Bryce Huff\HuffBr00,NYJ,23,de,9,7,,,,,,,,,,,2.0,14,5,9,1,8,
809,Shemar Jean-Charles\JeanSh00,GNB,23,,14,0,,,,,,,,,,,0.0,8,5,3,0,0,
810,Chris Jones\JoneCh06,TEN,26,,7,0,0,0,0,0,1,,,,,,0.0,7,5,2,0,0,
811,Khalid Kareem\KareKh00,CIN,23,de,7,1,,,,,,1,0,1,4,0,0.0,9,5,4,1,2,
812,Jake Kumerow\KumeJa00,BUF,29,wr,15,2,,,,,,0,0,1,0,0,0.0,5,5,0,0,0,
813,P.J. Locke\LockPJ00,DEN,24,,16,0,,,,,,,,,,,0.0,6,5,1,0,1,
814,Jovante Moffatt\MoffJo01,CLE,25,,5,0,,,,,,,,,,,0.0,9,5,4,0,0,
815,Rakeem Nunez-Roches\NuneRa00,TAM,28,dt,16,1,,,,,,1,0,0,0,0,0.0,17,5,12,3,1,
816,Dayo Odeyingbo\OdeyDa00,IND,22,,10,0,,,,,,1,0,0,0,0,0.5,6,5,1,0,1,
817,Wyatt Ray\RayxWy01,CIN,25,de,15,1,,,,,,1,0,0,0,0,1.0,15,5,10,0,2,
818,Sheldrick Redwine\RedwSh00,2TM,25,,6,0,,,,,,,,,,,0.0,8,5,3,0,0,
819,J.R. Reed\ReedJR01,2TM,25,,9,0,,,,,,,,,,,0.0,13,5,8,0,0,
820,Giovanni Ricci\RiccGi00,CAR,25,fb,16,1,,,,,,,,,,,0.0,7,5,2,0,0,
821,Bunmi Rotimi\RotiBu00,WAS,26,de,9,1,,,,,,,,,,,1.0,10,5,5,1,1,
822,Keith Smith\SmitKe03,ATL,29,fb,17,8,,,,,,,,,,,0.0,8,5,3,0,0,
823,Tye Smith\SmitTy01,MIN,28,,5,0,,,,,,,,,,,0.0,6,5,1,0,0,
824,Equanimeous St. Brown\St.BEq00,GNB,25,wr,13,2,,,,,,,,,,,0.0,7,5,2,0,0,
825,Deionte Thompson\ThomDe06,ARI,24,,17,0,,,,,,,,,,,0.0,8,5,3,0,0,
826,Eric Tomlinson\TomlEr01,BAL,29,te,17,7,,,,,,,,,,,0.0,5,5,0,0,0,
827,Jacob Tuioti-Mariner\TuioJa00,ATL,25,,6,0,0,0,0,0,1,,,,,,2.0,9,5,4,2,2,
828,Tim Ward\WardTi00,NYJ,24,,11,0,0,0,0,0,2,,,,,,0.0,12,5,7,0,0,
829,Nsimba Webster\WebsNs00,CHI,25,,6,0,,,,,,0,1,0,0,0,0.0,6,5,1,0,0,
830,Daniel Wise\WiseDa01,WAS,25,dt,6,1,,,,,,,,,,,0.0,10,5,5,1,1,
831,Daryl Worley\WorlDa00,2TM,26,,4,0,,,,,,,,,,,0.0,7,5,2,0,0,
832,Tyrell Adams\AdamTy00,2TM,29,,7,0,,,,,,1,0,0,0,0,0.0,4,4,0,0,0,
833,Dakota Allen\AlleDa01,JAX,26,lb,14,1,,,,,,1,0,0,0,0,0.0,9,4,5,0,0,
834,Stephen Anderson\AndeSt01,LAC,28,te,17,4,,,,,,,,,,,0.0,5,4,1,0,0,
835,JJ Arcega-Whiteside\ArceJJ00,PHI,25,wr,16,2,,,,,,1,0,1,0,0,0.0,5,4,1,0,0,
836,Chris Banjo\BanjCh00,ARI,31,,16,0,,,,,,,,,,,0.0,7,4,3,0,0,
837,Daren Bates\BateDa00,ATL,31,,7,0,,,,,,,,,,,0.0,6,4,2,0,0,
838,Christian Blake\BlakCh00,ATL,25,,16,0,,,,,,,,,,,0.0,4,4,0,0,0,
839,Terrell Burgess\BurgTe00,LAR,23,s,16,2,,,,,,,,,,,0.0,10,4,6,0,0,
840,Austin Calitro\CaliAu00,CIN,27,,5,0,,,,,,,,,,,0.0,6,4,2,0,0,
841,Maurice Canady\CanaMa00,DAL,27,,8,0,,,,,,,,,,,0.0,6,4,2,0,0,
842,Cethan Carter\CartCe00,MIA,26,te,16,1,,,,,,,,,,,0.0,8,4,4,0,0,
843,Corey Clement\ClemCo00,DAL,27,,17,0,,,,,,,,,,,0.0,4,4,0,0,0,
844,Marquise Copeland\CopeMa01,LAR,24,,9,0,,,,,,,,,,,0.0,10,4,6,1,0,
845,Tyler Davis\DaviTy02,GNB,24,,14,0,,,,,,,,,,,0.0,5,4,1,0,0,
846,Daniel Ekuale\EkuaDa00,NWE,27,,7,0,,,,,,,,,,,2.0,5,4,1,2,2,
847,Chris Evans\EvanCh02,CIN,24,rb,14,1,,,,,,,,,,,0.0,4,4,0,0,0,
848,Caleb Farley\FarlCa00,TEN,23,cb,3,1,0,0,0,0,1,,,,,,0.0,4,4,0,0,0,
849,Darrick Forrest\ForrDa00,WAS,22,,8,0,,,,,,,,,,,0.0,7,4,3,0,1,
850,Jordan Glasgow\GlasJo00,IND,25,,12,0,,,,,,,,,,,0.0,6,4,2,0,0,
851,Kemon Hall\HallKe01,LAC,24,,16,0,,,,,,0,0,1,0,0,0.0,7,4,3,0,1,
852,De'Jon Harris\HarrDe10,WAS,24,,5,0,,,,,,,,,,,1.0,4,4,0,1,1,
853,Khaleke Hudson\HudsKh00,WAS,24,lb,12,1,,,,,,,,,,,0.0,9,4,5,0,1,
854,Juju Hughes\HughJu00,LAR,23,,7,0,,,,,,,,,,,0.0,5,4,1,0,0,
855,Godwin Igwebuike\IgweGo00,DET,27,rb,17,1,,,,,,0,2,0,0,0,0.0,7,4,3,0,0,
856,Joel Iyiegbuniwe\IyieJo00,CHI,26,,11,0,,,,,,1,0,0,0,0,0.0,4,4,0,0,0,
857,Caleb Johnson\JohnCa04,CHI,23,,14,0,,,,,,0,0,1,0,0,0.0,8,4,4,0,0,
858,Patrick Jones II\JonePa00,MIN,23,,9,0,,,,,,,,,,,0.0,7,4,3,0,0,
859,Taiwan Jones\JoneTa00,BUF,33,,17,0,,,,,,0,0,1,0,0,0.0,6,4,2,0,0,
860,Brandon King\KingBr02,NWE,28,,16,0,,,,,,,,,,,0.0,10,4,6,0,0,
861,Cassius Marsh\MarsCa00,CHI,29,,4,0,,,,,,,,,,,1.0,6,4,2,0,2,
862,Jared Mayden\MaydJa01,PHI,23,,4,0,,,,,,,,,,,0.0,6,4,2,0,0,
863,Herb Miller\MillHe01,CLE,24,,9,0,,,,,,,,,,,0.0,5,4,1,0,0,
864,Darnell Mooney\MoonDa00,CHI,24,WR,17,14,,,,,,,,,,,0.0,4,4,0,0,0,
865,Nick Moore\MoorNi00,BAL,29,,17,0,,,,,,,,,,,0.0,4,4,0,0,0,
866,Larrell Murchison\MurcLa00,TEN,24,dt,11,5,,,,,,,,,,,0.0,8,4,4,1,0,
867,Dorian O'Daniel\ODanDo00,KAN,27,,17,0,,,,,,,,,,,0.0,7,4,3,0,0,
868,Steven Parker\ParkSt00,NYG,26,,9,0,0,0,0,0,2,,,,,,0.0,6,4,2,0,0,
869,Aaron Patrick\PatrAa00,DEN,25,de,12,1,,,,,,,,,,,0.0,8,4,4,0,0,
870,John Penisini\PeniJo00,DET,24,,16,0,0,0,0,0,1,,,,,,0.0,14,4,10,0,1,
871,Tony Pollard\PollTo00,DAL,24,,15,0,,,,,,0,2,1,0,0,0.0,5,4,1,0,0,
872,Malcolm Roach\RoacMa01,NOR,23,dt,7,2,1,5,0,5,1,,,,,,0.0,10,4,6,0,2,
873,Trent Sherfield\SherTr00,SFO,25,wr,17,1,,,,,,0,0,2,0,0,0.0,4,4,0,0,0,
874,John Simon\SimoJo01,2TM,31,,3,0,,,,,,,,,,,0.0,6,4,2,0,1,
875,Cam Sims\SimsCa00,WAS,25,wr,14,3,,,,,,,,,,,0.0,6,4,2,0,0,
876,Andre Smith\SmitAn04,BUF,24,,15,0,,,,,,0,0,1,0,0,0.0,10,4,6,0,0,
877,Chris Smith\SmitCh03,HOU,29,,4,0,,,,,,,,,,,1.5,8,4,4,1,3,
878,Ryan Smith\SmitRy00,LAC,28,cb,4,1,,,,,,,,,,,0.0,5,4,1,0,0,
879,Noah Spence\SpenNo00,CIN,27,,2,0,,,,,,,,,,,0.0,6,4,2,0,2,
880,Kevin Strong\StroKe00,2TM,25,,6,0,,,,,,,,,,,0.0,6,4,2,0,0,
881,James Vaughters\VaugJa01,ATL,28,,10,0,,,,,,1,0,0,0,0,1.0,8,4,4,0,4,
882,Tylan Wallace\WallTy00,BAL,22,wr,17,1,,,,,,,,,,,0.0,9,4,5,0,0,
883,Damien Williams\WillDa05,CHI,29,rb,12,2,,,,,,,,,,,0.0,5,4,1,0,0,
884,Chris Williamson\WillCh07,ATL,24,,5,1,,,,,,,,,,,0.0,5,4,1,0,0,
885,Oshane Ximines\XimiOs00,NYG,25,,10,0,0,0,0,0,3,,,,,,0.0,13,4,9,0,2,
886,Olamide Zaccheaus\ZaccOl01,ATL,24,wr,17,8,,,,,,,,,,,0.0,5,4,1,0,0,
887,Brandon Zylstra\ZylsBr00,CAR,28,wr,13,3,,,,,,,,,,,0.0,7,4,3,0,0,
888,Henry Anderson\AndeHe00,NWE,30,,4,0,,,,,,,,,,,0.0,3,3,0,0,0,
889,Quinton Bohanna\BohaQu00,DAL,22,dt,14,1,,,,,,,,,,,0.0,10,3,7,0,0,
890,Devontae Booker\BookDe00,NYG,29,,16,4,,,,,,,,,,,0.0,3,3,0,0,0,
891,Derek Carrier\CarrDe00,LVR,31,te,5,1,,,,,,,,,,,0.0,3,3,0,0,0,
892,Blake Cashman\CashBl00,NYJ,25,lb,3,1,,,,,,,,,,,0.0,3,3,0,0,0,
893,Tyrie Cleveland\ClevTy00,DEN,24,,7,0,,,,,,,,,,,0.0,4,3,1,0,0,
894,L.J. Collier\CollLJ00,SEA,26,,10,0,0,0,0,0,1,,,,,,0.0,8,3,5,1,5,
895,Austin Corbett\CorbAu00,LAR,26,OL,17,17,,,,,,,,,,,0.0,3,3,0,0,0,
896,Ken Crawley\CrawKe02,NOR,28,,6,0,,,,,,,,,,,0.0,3,3,0,0,0,
897,Darrell Daniels\DaniDa02,ARI,27,te,15,4,,,,,,,,,,,0.0,6,3,3,0,0,
898,Carlos Davis\DaviCa03,PIT,25,,4,0,,,,,,,,,,,0.0,5,3,2,1,0,
899,Michael Dwumfour\DwumMi00,HOU,23,dt,3,1,,,,,,,,,,,0.5,5,3,2,2,3,
900,Jordan Evans\EvanJo01,CIN,26,,5,0,,,,,,,,,,,0.0,5,3,2,0,0,
901,Jaylon Ferguson\FergJa02,BAL,26,,10,0,,,,,,,,,,,0.0,6,3,3,0,3,
902,Dee Ford\FordDe00,SFO,30,,6,0,,,,,,1,0,0,0,0,3.0,5,3,2,2,4,
903,Ryan Griffin\GrifRy00,NYJ,31,TE,14,12,,,,,,0,1,1,0,0,0.0,4,3,1,0,0,
904,Josh Harris*\HarrJo02,ATL,32,,17,0,,,,,,,,,,,0.0,7,3,4,0,0,
905,Trent Harris\HarrTr01,NYG,26,,4,0,,,,,,,,,,,0.0,7,3,4,0,0,
906,Bruce Hector\HectBr00,DET,27,,3,0,,,,,,,,,,,0.0,5,3,2,0,0,
907,Jaycee Horn\HornJa00,CAR,22,cb,3,3,1,13,0,13,1,,,,,,0.0,5,3,2,0,0,
908,Phil Hoskins\HoskPh00,CAR,24,,3,0,,,,,,,,,,,1.0,4,3,1,1,1,
909,Albert Huggins\HuggAl01,NOR,24,dt,9,1,,,,,,,,,,,0.0,16,3,13,0,2,
910,Raymond Johnson\JohnRa02,NYG,23,,15,0,,,,,,,,,,,1.0,4,3,1,1,1,
911,Zay Jones\JoneZa00,LVR,26,wr,17,9,,,,,,0,1,0,0,0,0.0,4,3,1,0,0,
912,Ryan Kerrigan\KerrRy00,PHI,33,de,16,2,,,,,,,,,,,0.0,3,3,0,1,2,
913,Jordan Kunaszyk\KunaJo00,WAS,25,,11,0,,,,,,,,,,,0.0,4,3,1,0,0,
914,Chris Lammons\LammCh00,KAN,25,,12,0,,,,,,0,0,1,0,0,0.0,6,3,3,0,0,
915,Cameron Lewis\LewiCa00,BUF,24,cb,7,1,0,0,0,0,1,1,0,0,0,0,0.0,6,3,3,1,0,
916,Bradley McDougald\McDoBr01,2TM,31,,3,1,,,,,,,,,,,0.0,5,3,2,0,0,
917,Connor McGovern\McGoCo00,NYJ,28,OL,15,15,,,,,,,,,,,0.0,3,3,0,0,0,
918,Jerick McKinnon\McKiJe00,KAN,29,,13,0,,,,,,0,0,1,-1,0,0.0,3,3,0,0,0,
919,Elijah Moore\MoorEl00,NYJ,21,wr,11,6,,,,,,,,,,,0.0,3,3,0,0,0,
920,Foster Moreau\MoreFo00,LVR,24,TE,17,11,,,,,,1,1,1,0,0,0.0,4,3,1,0,0,
