Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
919,Mason Crosby\CrosMa20,GNB,35,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
920,Johnathan Cyprien\CyprJo00,2TM,29,,5,1,,,,,,,,,,,0.0,4,2,2,0,0,
921,Gus Edwards\EdwaGu00,BAL,24,,16,1,,,,,,0,2,1,0,0,0.0,2,2,0,0,0,
922,Justin Ellis\ElliJu01,BAL,29,,4,0,,,,,,,,,,,0.0,6,2,4,0,0,
923,Sam Ficken\FickSa00,NYJ,27,,15,0,,,,,,,,,,,0.0,2,2,0,0,0,
924,Kylie Fitts\FittKy00,ARI,25,,3,0,,,,,,,,,,,0.0,4,2,2,0,0,
925,D.J. Foster\FostD.01,ARI,26,,6,0,,,,,,,,,,,0.0,2,2,0,0,0,
926,Russell Gage\GageRu00,ATL,23,,16,4,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
927,Rashaan Gaulden\GaulRa00,2TM,24,,10,0,,,,,,0,1,0,0,0,0.0,3,2,1,0,0,
928,Marcus Gilchrist\GilcMa00,JAX,31,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
929,Joe Giles-Harris\GileJo01,JAX,22,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
930,Dallas Goedert\GoedDa00,PHI,24,TE,15,9,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
931,Jermaine Grace\GracJe00,ATL,26,,12,0,,,,,,,,,,,0.0,6,2,4,0,0,
932,Jakeem Grant\GranJa00,MIA,27,,10,2,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
933,T.J. Green\GreeT.00,2TM,24,,2,0,,,,,,,,,,,0.0,2,2,0,0,0,
934,Ryan Griffin\GrifRy00,NYJ,29,TE,13,13,,,,,,,,,,,0.0,3,2,1,0,0,
935,Kelvin Harmon\HarmKe00,WAS,23,WR,16,8,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
936,Josh Harvey-Clemons\HarvJo01,WAS,25,,9,0,,,,,,,,,,,0.0,3,2,1,0,0,
937,Treyvon Hester\HestTr00,WAS,27,,15,0,,,,,,0,0,1,0,0,1.0,8,2,6,1,1,
938,Taysom Hill\HillTa00,NOR,29,wr,16,5,,,,,,,,,,,0.0,3,2,1,0,0,
939,Jacob Hollister\HollJa03,SEA,26,,11,3,,,,,,,,,,,0.0,3,2,1,0,0,
940,Jalyn Holmes\HolmJa01,MIN,23,,6,0,,,,,,,,,,,0.0,4,2,2,1,0,
941,Wes Horton\HortWe00,CAR,29,,6,0,,,,,,,,,,,0.0,4,2,2,0,1,
942,Buddy Howell\HoweGr00,HOU,23,,16,0,,,,,,,,,,,0.0,5,2,3,0,0,
943,Joe Jackson\JackJo02,DAL,23,,5,0,0,0,0,0,1,,,,,,0.0,4,2,2,0,1,
944,Cameron Johnston\JohnCa02,PHI,27,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,
945,Bronson Kaufusi\KaufBr01,NYJ,28,,3,1,,,,,,,,,,,0.5,3,2,1,0,1,
946,Darvin Kidsy\KidsDa00,WAS,24,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
947,Casey Kreiter\KreiCa00,DEN,29,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
948,Mitchell Loewen\LoewMi00,NOR,26,,1,0,,,,,,,,,,,0.0,2,2,0,0,0,
949,T.J. Logan\LogaT.00,TAM,25,,12,0,,,,,,,,,,,0.0,2,2,0,0,0,
950,Greg Mabin\MabiGr00,CIN,25,,9,0,0,0,0,0,1,,,,,,0.0,2,2,0,0,0,
951,Terrell McClain\McClTe00,2TM,31,,5,0,,,,,,,,,,,0.0,6,2,4,0,0,
952,Clinton McDonald\McDoCl99,ARI,32,,9,0,,,,,,,,,,,0.0,8,2,6,0,1,
953,Torry McTyer\McTyTo00,CIN,24,,5,0,,,,,,,,,,,0.0,2,2,0,1,0,
954,Nate Meadors\MeadNa00,MIN,22,,2,0,,,,,,,,,,,0.0,2,2,0,0,0,
955,Doug Middleton\MiddDo01,2TM,26,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
956,Anthony Miller\MillAn02,CHI,25,WR,16,7,,,,,,0,1,1,0,0,0.0,2,2,0,0,0,
957,Christian Miller\MillCh04,CAR,23,,7,0,,,,,,,,,,,2.0,3,2,1,2,2,
958,Ty Montgomery\MontTy01,NYJ,26,/rb,16,2,,,,,,1,0,0,0,0,0.0,2,2,0,0,0,
959,Chris Moore\MoorCh00,BAL,26,,14,1,,,,,,,,,,,0.0,4,2,2,0,0,
960,Damontre Moore\MoorDa01,SFO,27,,2,0,,,,,,1,,,,,0.0,5,2,3,0,1,
961,Jason Myers\MyerJa00,SEA,28,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
962,Sharrod Neasman\NeasSh00,ATL,28,,15,0,,,,,,0,0,1,0,0,0.0,4,2,2,0,0,
963,Dare Ogunbowale\OgunDa00,TAM,25,,16,0,,,,,,0,2,0,0,0,0.0,3,2,1,0,0,
964,Jamize Olawale\OlawJa00,DAL,30,fb,16,5,,,,,,,,,,,0.0,4,2,2,0,0,
965,Devine Ozigbo\OzigDe01,JAX,23,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,
966,Natrez Patrick\PatrNa00,LAR,22,,12,0,,,,,,,,,,,0.0,2,2,0,0,0,
967,Josh Robinson\RobiJo01,JAX,28,,8,0,,,,,,,,,,,0.0,3,2,1,0,0,
968,Aldrick Rosas\RosaAl00,NYG,25,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
969,Patrick Scales\ScalPa00,CHI,31,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
970,Alex Singleton\SingAl00,PHI,26,,10,0,,,,,,,,,,,0.0,5,2,3,0,0,
971,Tanzel Smart\SmarTa00,LAR,25,,13,0,,,,,,,,,,,0.0,7,2,5,0,0,
972,Tremon Smith\SmitTr04,2TM,23,,8,0,,,,,,0,1,0,0,0,0.0,3,2,1,0,0,
973,Luke Stocker\StocLu00,ATL,31,te,15,9,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
974,Nathan Stupar\StupNa01,NYG,31,,3,1,,,,,,,,,,,0.0,4,2,2,0,0,
975,Ty Summers\SummTy00,GNB,24,,16,0,,,,,,,,,,,0.0,4,2,2,0,0,
976,Mike Thomas\ThomMi04,LAR,25,,16,0,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
977,Kemoko Turay\TuraKe00,IND,24,,4,0,,,,,,1,0,0,0,0,1.5,5,2,3,0,5,
978,De'Lance Turner\TurnDe01,MIA,24,,8,0,,,,,,,,,,,0.0,3,2,1,0,0,
979,Jeremiah Valoaga\ValoJe00,SFO,25,,4,0,0,0,0,0,1,,,,,,0.0,2,2,0,0,0,
980,Michael Walker\WalkMi00,JAX,23,,7,0,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
981,Josh Watson\WatsJo00,DEN,23,,8,0,,,,,,,,,,,0.0,2,2,0,0,0,
982,Tress Way*\WayxTr00,WAS,29,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
983,Trevon Wesco\WescTr00,NYJ,24,,16,1,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
984,Sylvester Williams\WillSy00,LAC,31,,5,0,0,0,0,0,1,,,,,,0.0,5,2,3,0,0,
985,Tim Williams\WillTi00,2TM,26,,5,0,,,,,,,,,,,0.0,2,2,0,0,0,
986,Jeff Wilson\WilsJe01,SFO,24,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,
987,Mitch Wishnowsky\WishMi00,SFO,27,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
988,Justin Zimmer\ZimmJu00,CLE,27,,2,0,,,,,,,,,,,0.0,5,2,3,1,0,
989,Johnathan Abram\AbraJo01,OAK,23,,1,1,0,0,0,0,1,,,,,,0.0,5,1,4,0,0,
990,Dakota Allen\AlleDa01,2TM,24,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
991,Javorius Allen\AlleJa01,NYG,28,,10,0,,,,,,,,,,,0.0,1,1,0,0,0,
992,Alex Armah\ArmaAl00,CAR,25,,16,1,,,,,,,,,,,0.0,1,1,0,0,0,
993,Ryquell Armstead\ArmsRy00,JAX,23,,16,1,,,,,,,,,,,0.0,1,1,0,0,0,
994,Jake Bailey\BailJa00,NWE,22,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
995,Nick Bawden\BawdNi00,DET,23,,10,2,,,,,,,,,,,0.0,1,1,0,0,0,
996,Andrew Beck\BeckAn01,DEN,23,te,16,6,,,,,,,,,,,0.0,1,1,0,0,0,
997,Josh Bellamy\BellJo02,NYJ,30,,7,0,,,,,,,,,,,0.0,3,1,2,0,0,
998,Braxton Berrios\BerrBr00,NYJ,24,,16,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
999,Christian Blake\BlakCh00,ATL,23,,9,3,,,,,,,,,,,0.0,1,1,0,0,0,
1000,Chris Boswell\BoswCh00,PIT,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1001,Kendrick Bourne\BourKe00,SFO,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1002,Matt Breida\BreiMa00,SFO,24,rb,13,5,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1003,Aaron Brewer\BrewAa00,ARI,29,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1004,Trey Burton\BurtTr01,CHI,28,te,8,5,,,,,,,,,,,0.0,1,1,0,0,0,
1005,Jason Cabinda\CabiJa00,DET,23,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1006,Trenton Cannon\CannTr00,NYJ,25,,4,0,,,,,,0,0,1,1,0,0.0,3,1,2,0,0,
1007,Daniel Carlson\CarlDa00,OAK,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1008,Tank Carradine\CarrCo00,MIA,29,,1,0,,,,,,,,,,,0.0,3,1,2,0,0,
1009,Tra Carson\CarsTr01,2TM,27,,3,1,,,,,,,,,,,0.0,1,1,0,0,0,
1010,Garrett Celek\CeleGa00,SFO,31,/te,5,1,,,,,,,,,,,0.0,1,1,0,0,0,
1011,Corey Clement\ClemCo00,PHI,25,,4,0,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1012,AJ Cole III\ColeAJ01,OAK,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1013,Jack Conklin\ConkJa00,TEN,25,RT/T,16,16,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1014,Tyler Conklin\ConkTy00,MIN,24,,15,1,,,,,,,,,,,0.0,1,1,0,0,0,
1015,Pharoh Cooper\CoopPh00,2TM,24,,13,1,,,,,,,,,,,0.0,2,1,1,0,0,
1016,Byron Cowart\CowaBy00,NWE,23,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1017,Tyrone Crawford\CrawTy00,DAL,30,,4,2,,,,,,,,,,,1.0,3,1,2,1,2,
1018,Xavier Crawford\CrawXa00,2TM,24,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1019,Carl Davis\DaviCa01,2TM,27,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1020,Mike Davis\DaviMi01,2TM,26,,12,1,,,,,,,,,,,0.0,1,1,0,0,0,
1021,Robert Davis\DaviRo00,2TM,24,,6,3,,,,,,,,,,,0.0,1,1,0,0,0,
1022,Zak DeOssie\DeOsZa99,NYG,35,,11,0,,,,,,,,,,,0.0,1,1,0,0,0,
1023,Matt Dickerson\DickMa00,TEN,24,,5,0,,,,,,,,,,,0.0,2,1,1,1,1,
1024,Gehrig Dieter\DietGe00,KAN,26,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1025,Will Dissly\DissWi00,SEA,23,TE,6,6,,,,,,0,1,1,0,0,0.0,2,1,1,0,0,
1026,Riley Dixon\DixoRi00,NYG,26,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1027,Ross Dwelley\DwelRo00,SFO,24,te,16,6,,,,,,1,0,0,0,0,0.0,2,1,1,0,0,
1028,Lac Edwards\EdwaLa01,NYJ,27,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1029,Rhett Ellison\ElliRh00,NYG,31,fb/te,10,7,,,,,,,,,,,0.0,1,1,0,0,0,
1030,Antone Exum\ExumAn00,SFO,28,,7,0,,,,,,,,,,,0.0,2,1,1,0,0,
1031,Reid Ferguson\FergRe00,BUF,25,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1032,David Fluellen\FlueDa00,TEN,27,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1033,Troy Fumagalli\FumaTr00,DEN,24,te,11,5,,,,,,,,,,,0.0,1,1,0,0,0,
1034,Rico Gafford\GaffRi00,OAK,23,,4,1,,,,,,,,,,,0.0,1,1,0,0,0,
1035,Matt Gay\GayxMa00,TAM,25,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1036,Jamie Gillan\GillJa00,CLE,22,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1037,Kevin Givens\GiveKe01,SFO,22,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1038,Ryan Glasgow\GlasRy00,CIN,26,,5,2,,,,,,,,,,,0.0,7,1,6,0,2,
1039,Ahmad Gooden\GoodAh00,DEN,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,1,
1040,Jalen Guyton\GuytJa01,LAC,22,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1041,Saquan Hampton\HampSa00,NOR,24,,5,0,,,,,,,,,,,0.0,1,1,0,1,0,
1042,Demetrius Harris\HarrDe03,CLE,28,TE,15,6,,,,,,,,,,,0.0,1,1,0,0,0,
1043,Deonte Harris*+\HarrDe07,NOR,22,,14,1,,,,,,0,3,2,0,0,0.0,1,1,0,0,0,
1044,Dwayne Harris\HarrDw00,OAK,32,,3,0,,,,,,,,,,,0.0,2,1,1,0,0,
1045,Josh Harris\HarrJo02,ATL,30,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1046,Johnny Hekker\HekkJo00,LAR,29,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1047,Hale Hentges\HentHa00,WAS,23,,11,4,,,,,,,,,,,0.0,1,1,0,0,0,
1048,Frank Herron\HerrFr00,DET,25,,3,0,,,,,,,,,,,0.0,6,1,5,0,0,
1049,Brian Hill\HillBr02,ATL,24,,12,2,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1050,Chris Hogan\HogaCh00,CAR,32,/wr,7,1,,,,,,,,,,,0.0,2,1,1,0,0,
1051,Mack Hollins\HollMa00,2TM,26,,16,3,,,,,,,,,,,0.0,2,1,1,0,0,
1052,Cody Hollister\HollCo00,TEN,26,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1053,Dustin Hopkins\HopkDu00,WAS,29,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1054,Jesper Horsted\HorsJe00,CHI,22,,6,1,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1055,Charley Hughlett\HughCh01,CLE,29,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1056,Alec Ingold\IngoAl01,OAK,23,,16,4,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,
1057,Andy Isabella\IsabAn00,ARI,23,,15,1,,,,,,,,,,,0.0,3,1,2,0,0,
1058,Andy Janovich\JanoAn00,DEN,26,/fb,7,3,,,,,,,,,,,0.0,1,1,0,0,0,
1059,Blake Jarwin\JarwBl00,DAL,25,te,16,7,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1060,Malik Jefferson\JeffMa00,CLE,23,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1061,Isaiah Johnson\JohnIs02,OAK,24,,5,0,0,0,0,0,1,,,,,,0.0,2,1,1,0,0,
1062,Josh Jones\JoneJo06,DAL,25,,6,0,,,,,,,,,,,0.0,2,1,1,0,0,
1063,Greg Joseph\JoseGr00,TEN,25,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1064,Sam Koch\KochSa20,BAL,37,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1065,Josh Lambo\LambJo00,JAX,29,,16,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1066,Austin Larkin\LarkAu00,ATL,24,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1067,Jonathan Ledbetter\LedbJo01,MIA,22,,1,1,,,,,,,,,,,0.5,4,1,3,0,1,
1068,Andy Lee\LeexAn20,ARI,37,,15,0,,,,,,,,,,,0.0,1,1,0,0,0,
1069,Brett Maher\MaheBr01,DAL,30,,13,0,,,,,,,,,,,0.0,1,1,0,0,0,
1070,Iman Marshall\MarsIm00,BAL,22,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1071,Sam Martin\MartSa01,DET,29,p,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1072,Hercules Mata'afa\MataHe00,MIN,24,,6,0,0,0,0,0,1,0,0,1,0,0,0.0,1,1,0,1,0,
1073,Cole Mazza\MazzCo01,LAC,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1074,Rob McCray\McCrRo00,CLE,23,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1075,Cassanova McKinzy\McKiCa01,WAS,27,,3,0,,,,,,,,,,,1.0,1,1,0,0,1,
1076,Brandon McManus\McMaBr01,DEN,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1077,Ryan Neal\NealRy00,SEA,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1078,Anthony Nelson\NelsAn01,TAM,22,,9,1,0,0,0,0,1,1,,,,,0.0,8,1,7,0,0,
1079,Pat O'Donnell\ODonPa00,CHI,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1080,Gunner Olszewski\OlszGu00,NWE,23,,8,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1081,Michael Palardy\PalaMi00,CAR,27,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1082,Tim Patrick\PatrTi00,DEN,26,,8,2,,,,,,,,,,,0.0,2,1,1,0,0,
1083,Andre Patton\PattAn00,LAC,25,WR,13,5,,,,,,,,,,,0.0,2,1,1,0,0,
1084,Kyle Peko\PekoKy00,2TM,26,,6,0,,,,,,,,,,,0.0,5,1,4,0,0,
1085,Elijhaa Penny\PennEl00,NYG,26,,16,1,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,
1086,Paul Perkins\PerkPa00,DET,25,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1087,Harrison Phillips\PhilHa00,BUF,23,,3,0,0,0,0,0,2,,,,,,0.5,3,1,2,0,1,
1088,MyCole Pruitt\PruiMy00,TEN,27,TE,16,10,,,,,,,,,,,0.0,2,1,1,0,0,
1089,Frank Ragnow\RagnFr00,DET,23,C,15,15,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1090,Damion Ratley\RatlDa00,CLE,24,,13,3,,,,,,,,,,,0.0,1,1,0,0,0,
1091,Caraun Reid\ReidCa00,ARI,28,,3,3,,,,,,,,,,,0.0,4,1,3,1,1,
1092,Luke Rhodes\RhodLu00,IND,27,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1093,Jason Sanders\SandJa00,MIA,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1094,Jordan Scarlett\ScarJo00,CAR,23,,9,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1095,Da'Mari Scott\ScotDa02,NYG,24,,5,2,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1096,Adam Shaheen\ShahAd00,CHI,25,,8,2,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1097,Trent Sieg\SiegTr00,OAK,24,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1098,Scott Simonson\SimoSc00,NYG,27,/te,5,1,,,,,,,,,,,0.0,1,1,0,0,0,
1099,Cam Sims\SimsCa00,WAS,23,,7,1,,,,,,,,,,,0.0,1,1,0,0,0,
1100,Tuzar Skipper\SkipTu00,NYG,24,,6,0,,,,,,0,0,1,0,0,0.5,3,1,2,0,1,
1101,Irv Smith Jr.\SmitIr01,MIN,21,,16,7,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1102,Maurice Smith\SmitMa04,WAS,24,,2,1,,,,,,,,,,,0.0,1,1,0,0,0,
1103,Vyncint Smith\SmitVy00,NYJ,23,,13,4,,,,,,0,1,1,-2,0,0.0,2,1,1,0,0,
1104,Noah Spence\SpenNo00,WAS,25,,7,0,,,,,,,,,,,1.0,3,1,2,0,2,
1105,Jeremy Sprinkle\SpriJe00,WAS,25,TE,16,13,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1106,Nick Sundberg\SundNi00,WAS,32,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,
1107,Ahmad Thomas\ThomAh00,ATL,25,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1108,Darwin Thompson\ThomDa06,KAN,22,,12,0,,,,,,,,,,,0.0,1,1,0,0,0,
1109,Eric Tomlinson\TomlEr01,3TM,27,,8,3,,,,,,,,,,,0.0,1,1,0,0,0,
1110,Zach Triner\TrinZa00,TAM,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1111,Malik Turner\TurnMa00,SEA,23,,15,3,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1112,DeAndre Washington\WashDe00,OAK,26,,16,3,,,,,,,,,,,0.0,1,1,0,0,0,
1113,Dwayne Washington\WashDw00,NOR,25,,16,0,,,,,,,,,,,0.0,3,1,2,0,0,
1114,Jordan Wilkins\WilkJo01,IND,25,,14,1,,,,,,,,,,,0.0,1,1,0,0,0,
1115,Donovan Wilson\WilsDo01,DAL,24,,11,0,,,,,,,,,,,0.0,2,1,1,0,0,
1116,James Winchester\WincJa00,KAN,30,,16,0,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1117,Olamide Zaccheaus\ZaccOl01,ATL,22,,10,0,,,,,,0,0,1,0,1,0.0,2,1,1,0,0,
1118,Josh Allen\AlleJo02,BUF,23,QB,16,16,,,,,,0,14,4,-1,0,0.0,,,,,,
1119,Kyle Allen\AlleKy00,CAR,23,QB,13,12,,,,,,0,13,3,-4,0,0.0,,,,,,
1120,Geronimo Allison\AlliGe01,GNB,25,wr,16,6,,,,,,0,2,1,0,0,0.0,1,0,1,0,0,
1121,Mark Andrews*\AndrMa00,BAL,24,,15,4,,,,,,0,2,1,0,0,0.0,,,,,,
1122,Stephone Anthony\AnthSt00,NOR,27,,12,1,,,,,,,,,,,0.0,1,0,1,0,0,
1123,JJ Arcega-Whiteside\ArceJJ00,PHI,23,wr,16,5,,,,,,0,0,1,0,0,0.0,,,,,,
1124,Ray-Ray Armstrong\ArmsRa01,2TM,28,,6,0,,,,,,,,,,,0.0,1,0,1,0,0,
1125,Tavon Austin\AustTa00,DAL,29,,14,0,,,,,,0,1,1,0,0,0.0,,,,,,
1126,Kalen Ballage\BallKa00,MIA,24,RB,12,6,,,,,,,,,,,0.0,1,0,1,0,0,
1127,Matt Barkley\BarkMa00,BUF,29,,2,0,,,,,,0,3,1,-5,0,0.0,,,,,,
1128,Saquon Barkley\BarkSa00,NYG,22,RB,13,13,,,,,,0,1,2,0,0,0.0,,,,,,
1129,Kenjon Barner\BarnKe00,ATL,30,,14,0,,,,,,0,4,3,0,0,0.0,,,,,,
1130,Ryan Bee\BeexRy00,WAS,24,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1131,Chad Beebe\BeebCh00,MIN,25,,3,0,,,,,,0,3,1,0,0,0.0,,,,,,
1132,Giovani Bernard\BernGi00,CIN,28,,16,2,,,,,,0,2,1,0,0,0.0,,,,,,
1133,Jordan Berry\BerrJo00,PIT,28,,16,0,,,,,,0,3,1,-19,0,0.0,,,,,,
1134,David Blough\BlouDa00,DET,24,qb,5,5,,,,,,0,1,1,0,0,0.0,,,,,,
1135,Austin Blythe\BlytAu00,LAR,27,RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1136,Evan Boehm\BoehEv00,MIA,26,c/rg,13,8,,,,,,0,0,2,0,0,0.0,,,,,,
1137,Devontae Booker\BookDe00,DEN,27,,16,0,,,,,,0,0,1,0,0,0.0,1,0,1,0,0,
1138,Garrett Bradbury\BradGa00,MIN,24,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1139,Hunter Bradley\BradHu00,GNB,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1140,Tom Brady\BradTo00,NWE,42,QB,16,16,,,,,,0,4,5,0,0,0.0,,,,,,
1141,Beau Brinkley\BrinBe00,TEN,29,,16,0,,,,,,,,,,,0.0,3,0,3,0,0,
1142,Jacoby Brissett\BrisJa00,IND,27,QB,15,15,,,,,,0,7,1,-5,0,0.0,,,,,,
1143,Jamon Brown\BrowJa04,ATL,26,RG,10,9,,,,,,0,0,1,0,0,0.0,,,,,,
1144,John Brown\BrowJo02,BUF,29,WR,15,15,,,,,,0,0,2,0,0,0.0,,,,,,
1145,Pharaoh Brown\BrowPh01,CLE,25,TE,9,6,,,,,,,,,,,0.0,1,0,1,0,0,
1146,Shaq Calhoun\CalhSh01,MIA,23,RG,10,7,,,,,,0,0,1,0,0,0.0,,,,,,
1147,A.J. Cann\CannA.00,JAX,28,RG,16,16,,,,,,0,1,1,-5,0,0.0,,,,,,
1148,Joe Cardona\CardJo00,NWE,27,,16,0,,,,,,,,,,,0.0,2,0,2,0,0,
1149,Derek Carr\CarrDe02,OAK,28,QB,16,16,,,,,,0,7,5,-19,0,0.0,,,,,,
1150,Chris Carson\CarsCh00,SEA,25,RB,15,15,,,,,,0,7,1,0,0,0.0,,,,,,
1151,Jack Cichy\CichJa00,TAM,24,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1152,Randall Cobb\CobbRa00,DAL,29,wr,15,6,,,,,,1,2,1,0,0,0.0,,,,,,
1153,Tarik Cohen\CoheTa00,CHI,24,RB,16,11,,,,,,0,3,1,0,0,0.0,,,,,,
1154,Keelan Cole\ColeKe00,JAX,26,,16,1,,,,,,0,0,1,0,0,0.0,,,,,,
1155,Tevin Coleman\ColeTe01,SFO,26,RB,14,11,,,,,,0,0,2,0,0,0.0,,,,,,
1156,Dustin Colquitt\ColqDu20,KAN,37,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,
1157,James Conner\ConnJa00,PIT,24,RB,10,10,,,,,,0,1,1,0,0,0.0,,,,,,
1158,Dalvin Cook*\CookDa01,MIN,24,RB,14,14,,,,,,0,4,1,0,0,0.0,,,,,,
1159,Jared Cook*\CookJa02,NOR,32,te,14,7,,,,,,0,0,1,2,0,0.0,,,,,,
1160,Kirk Cousins*\CousKi00,MIN,31,QB,15,15,,,,,,0,10,4,-7,0,0.0,,,,,,
1161,James Crawford\CrawJa01,MIA,25,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1162,Jamison Crowder\CrowJa00,NYJ,26,WR,16,12,,,,,,0,0,1,0,0,0.0,,,,,,
1163,Andy Dalton\DaltAn00,CIN,32,QB,13,13,,,,,,0,8,2,-8,0,0.0,,,,,,
1164,Sam Darnold\DarnSa00,NYJ,22,QB,13,13,,,,,,0,11,3,-16,0,0.0,,,,,,
1165,Dion Dawkins\DawkDi00,BUF,25,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1166,David DeCastro*\DeCaDa00,PIT,29,RG,16,16,,,,,,0,0,2,0,0,0.0,,,,,,
1167,Greg Dortch\DortGr01,CAR,21,,2,0,,,,,,0,1,1,0,0,0.0,,,,,,
